"","TreeLocationID","Column","Row","Latitude","Longitude","HillTop","Slope","Valley","ElevationFt","OrchardMixtureID"
"5389",5389,"QQ",13,NA,NA,0,0,0,NA,2
"5390",5390,"QQ",14,NA,NA,0,0,0,NA,2
"5391",5391,"QQ",15,NA,NA,0,0,0,NA,2
"5392",5392,"QQ",16,NA,NA,0,0,0,NA,2
"5393",5393,"QQ",17,NA,NA,0,0,0,NA,2
"5394",5394,"QQ",18,NA,NA,0,0,0,NA,2
"5395",5395,"QQ",19,NA,NA,0,0,0,NA,2
"5396",5396,"QQ",20,NA,NA,0,0,0,NA,2
"5397",5397,"QQ",21,NA,NA,0,0,0,NA,2
"5398",5398,"QQ",22,NA,NA,0,0,0,NA,2
"5399",5399,"QQ",23,NA,NA,0,0,0,NA,2
"5400",5400,"QQ",24,NA,NA,0,0,0,NA,2
"5401",5401,"QQ",25,NA,NA,0,0,0,NA,2
"5402",5402,"QQ",26,NA,NA,0,0,0,NA,2
"5403",5403,"QQ",27,NA,NA,0,0,0,NA,2
"5404",5404,"QQ",28,NA,NA,0,0,0,NA,2
"5405",5405,"QQ",29,NA,NA,0,0,0,NA,2
"5406",5406,"QQ",30,NA,NA,0,0,0,NA,2
"5407",5407,"QQ",31,NA,NA,0,0,0,NA,2
"5408",5408,"QQ",32,NA,NA,0,0,0,NA,2
"5409",5409,"QQ",33,NA,NA,0,0,0,NA,2
"5410",5410,"QQ",34,NA,NA,0,0,0,NA,2
"5411",5411,"QQ",35,NA,NA,0,0,0,NA,2
"5412",5412,"QQ",36,NA,NA,0,0,0,NA,2
"5413",5413,"QQ",37,NA,NA,0,0,0,NA,2
"5414",5414,"QQ",38,NA,NA,0,0,0,NA,2
"5415",5415,"QQ",39,NA,NA,0,0,0,NA,2
"5416",5416,"QQ",40,NA,NA,0,0,0,NA,2
"5417",5417,"QQ",41,NA,NA,0,0,0,NA,2
"5418",5418,"QQ",42,NA,NA,0,0,0,NA,2
"5419",5419,"QQ",43,NA,NA,0,0,0,NA,2
"5420",5420,"QQ",44,NA,NA,0,0,0,NA,2
"5421",5421,"QQ",45,NA,NA,0,0,0,NA,2
"5422",5422,"QQ",46,NA,NA,0,0,0,NA,2
"5423",5423,"QQ",47,NA,NA,0,0,0,NA,2
"5424",5424,"QQ",48,NA,NA,0,0,0,NA,2
"5425",5425,"QQ",49,NA,NA,0,0,0,NA,2
"5426",5426,"QQ",50,NA,NA,0,0,0,NA,2
"5427",5427,"QQ",51,NA,NA,0,0,0,NA,2
"5428",5428,"QQ",52,NA,NA,0,0,0,NA,2
"5429",5429,"QQ",53,NA,NA,0,0,0,NA,2
"5430",5430,"QQ",54,NA,NA,0,0,0,NA,2
"5431",5431,"QQ",55,NA,NA,0,0,0,NA,2
"5432",5432,"QQ",56,NA,NA,0,0,0,NA,2
"5433",5433,"QQ",57,NA,NA,0,0,0,NA,2
"5434",5434,"QQ",58,NA,NA,0,0,0,NA,2
"5435",5435,"QQ",59,NA,NA,0,0,0,NA,2
"5436",5436,"QQ",60,NA,NA,0,0,0,NA,2
"5437",5437,"QQ",61,NA,NA,0,0,0,NA,2
"5438",5438,"QQ",62,NA,NA,0,0,0,NA,2
"5439",5439,"QQ",63,NA,NA,0,0,0,NA,2
"5440",5440,"QQ",64,NA,NA,0,0,0,NA,2
"5441",5441,"QQ",65,NA,NA,0,0,0,NA,2
"5442",5442,"QQ",66,NA,NA,0,0,0,NA,2
"5443",5443,"QQ",67,NA,NA,0,0,0,NA,2
"5444",5444,"QQ",68,NA,NA,0,0,0,NA,2
"5445",5445,"QQ",69,NA,NA,0,0,0,NA,2
"5446",5446,"QQ",70,NA,NA,0,0,0,NA,2
"5447",5447,"QQ",71,NA,NA,0,0,0,NA,2
"5448",5448,"QQ",72,NA,NA,0,0,0,NA,2
"5449",5449,"QQ",73,NA,NA,0,0,0,NA,2
"5450",5450,"QQ",74,NA,NA,0,0,0,NA,2
"5451",5451,"QQ",75,NA,NA,0,0,0,NA,2
"5452",5452,"QQ",76,NA,NA,0,0,0,NA,2
"5453",5453,"QQ",77,NA,NA,0,0,0,NA,2
"5454",5454,"QQ",78,NA,NA,0,0,0,NA,2
"5455",5455,"QQ",79,NA,NA,0,0,0,NA,2
"5456",5456,"QQ",80,NA,NA,0,0,0,NA,2
"5457",5457,"QQ",81,NA,NA,0,0,0,NA,2
"5458",5458,"QQ",82,NA,NA,0,0,0,NA,2
"5459",5459,"QQ",83,NA,NA,0,0,0,NA,2
"5460",5460,"QQ",84,NA,NA,0,0,0,NA,2
"5461",5461,"QQ",85,NA,NA,0,0,0,NA,2
"5462",5462,"QQ",86,NA,NA,0,0,0,NA,2
"5463",5463,"QQ",87,NA,NA,0,0,0,NA,2
"5464",5464,"QQ",88,NA,NA,0,0,0,NA,2
"5465",5465,"QQ",89,NA,NA,0,0,0,NA,2
"5466",5466,"QQ",90,NA,NA,0,0,0,NA,2
"5467",5467,"QQ",91,NA,NA,0,0,0,NA,2
"5468",5468,"QQ",92,NA,NA,0,0,0,NA,2
"5469",5469,"QQ",93,NA,NA,0,0,0,NA,2
"5470",5470,"QQ",94,NA,NA,0,0,0,NA,2
"5471",5471,"QQ",95,NA,NA,0,0,0,NA,2
"5472",5472,"QQ",96,NA,NA,0,0,0,NA,2
"5473",5473,"QQ",97,NA,NA,0,0,0,NA,2
"5474",5474,"QQ",98,NA,NA,0,0,0,NA,2
"5475",5475,"QQ",99,NA,NA,0,0,0,NA,2
"5476",5476,"QQ",100,NA,NA,0,0,0,NA,2
"5477",5477,"QQ",101,NA,NA,0,0,0,NA,2
"5478",5478,"QQ",102,NA,NA,0,0,0,NA,2
"5479",5479,"QQ",103,NA,NA,0,0,0,NA,2
"5480",5480,"QQ",104,NA,NA,0,0,0,NA,2
"5481",5481,"QQ",105,NA,NA,0,0,0,NA,2
"5482",5482,"QQ",106,NA,NA,0,0,0,NA,2
"5483",5483,"QQ",107,NA,NA,0,0,0,NA,2
"5484",5484,"QQ",108,NA,NA,0,0,0,NA,2
"5485",5485,"QQ",109,NA,NA,0,0,0,NA,2
"5486",5486,"QQ",110,NA,NA,0,0,0,NA,2
"5487",5487,"QQ",111,NA,NA,0,0,0,NA,2
"5488",5488,"QQ",112,NA,NA,0,0,0,NA,2
"5489",5489,"QQ",113,NA,NA,0,0,0,NA,2
"5490",5490,"QQ",114,NA,NA,0,0,0,NA,2
"5491",5491,"QQ",115,NA,NA,0,0,0,NA,2
"5492",5492,"QQ",116,NA,NA,0,0,0,NA,2
"5493",5493,"QQ",117,NA,NA,0,0,0,NA,2
"5494",5494,"QQ",118,NA,NA,0,0,0,NA,2
"5495",5495,"QQ",119,NA,NA,0,0,0,NA,2
"5496",5496,"QQ",120,NA,NA,0,0,0,NA,2
"5497",5497,"QQ",121,NA,NA,0,0,0,NA,2
"5498",5498,"QQ",122,NA,NA,0,0,0,NA,2
"5499",5499,"QQ",123,NA,NA,0,0,0,NA,2
"5500",5500,"QQ",124,NA,NA,0,0,0,NA,2
"5501",5501,"QQ",125,NA,NA,0,0,0,NA,2
"5502",5502,"QQ",126,NA,NA,0,0,0,NA,2
"5503",5503,"QQ",127,NA,NA,0,0,0,NA,2
"5504",5504,"QQ",128,NA,NA,0,0,0,NA,2
"5505",5505,"RR",1,NA,NA,0,0,0,NA,2
"5506",5506,"RR",2,NA,NA,0,0,0,NA,2
"5507",5507,"RR",3,NA,NA,0,0,0,NA,2
"5508",5508,"RR",4,NA,NA,0,0,0,NA,2
"5509",5509,"RR",5,NA,NA,0,0,0,NA,2
"5510",5510,"RR",6,NA,NA,0,0,0,NA,2
"5511",5511,"RR",7,NA,NA,0,0,0,NA,2
"5512",5512,"RR",8,NA,NA,0,0,0,NA,2
"5513",5513,"RR",9,NA,NA,0,0,0,NA,2
"5514",5514,"RR",10,NA,NA,0,0,0,NA,2
"5515",5515,"RR",11,NA,NA,0,0,0,NA,2
"5516",5516,"RR",12,NA,NA,0,0,0,NA,2
"5517",5517,"RR",13,NA,NA,0,0,0,NA,2
"5518",5518,"RR",14,NA,NA,0,0,0,NA,2
"5519",5519,"RR",15,NA,NA,0,0,0,NA,2
"5520",5520,"RR",16,NA,NA,0,0,0,NA,2
"5521",5521,"RR",17,NA,NA,0,0,0,NA,2
"5522",5522,"RR",18,NA,NA,0,0,0,NA,2
"5523",5523,"RR",19,NA,NA,0,0,0,NA,2
"5524",5524,"RR",20,NA,NA,0,0,0,NA,2
"5525",5525,"RR",21,NA,NA,0,0,0,NA,2
"5526",5526,"RR",22,NA,NA,0,0,0,NA,2
"5527",5527,"RR",23,NA,NA,0,0,0,NA,2
"5528",5528,"RR",24,NA,NA,0,0,0,NA,2
"5529",5529,"RR",25,NA,NA,0,0,0,NA,2
"5530",5530,"RR",26,NA,NA,0,0,0,NA,2
"5531",5531,"RR",27,NA,NA,0,0,0,NA,2
"5532",5532,"RR",28,NA,NA,0,0,0,NA,2
"5533",5533,"RR",29,NA,NA,0,0,0,NA,2
"5534",5534,"RR",30,NA,NA,0,0,0,NA,2
"5535",5535,"RR",31,NA,NA,0,0,0,NA,2
"5536",5536,"RR",32,NA,NA,0,0,0,NA,2
"5537",5537,"RR",33,NA,NA,0,0,0,NA,2
"5538",5538,"RR",34,NA,NA,0,0,0,NA,2
"5539",5539,"RR",35,NA,NA,0,0,0,NA,2
"5540",5540,"RR",36,NA,NA,0,0,0,NA,2
"5541",5541,"RR",37,NA,NA,0,0,0,NA,2
"5542",5542,"RR",38,NA,NA,0,0,0,NA,2
"5543",5543,"RR",39,NA,NA,0,0,0,NA,2
"5544",5544,"RR",40,NA,NA,0,0,0,NA,2
"5545",5545,"RR",41,NA,NA,0,0,0,NA,2
"5546",5546,"RR",42,NA,NA,0,0,0,NA,2
"5547",5547,"RR",43,NA,NA,0,0,0,NA,2
"5548",5548,"RR",44,NA,NA,0,0,0,NA,2
"5549",5549,"RR",45,NA,NA,0,0,0,NA,2
"5550",5550,"RR",46,NA,NA,0,0,0,NA,2
"5551",5551,"RR",47,NA,NA,0,0,0,NA,2
"5552",5552,"RR",48,NA,NA,0,0,0,NA,2
"5553",5553,"RR",49,NA,NA,0,0,0,NA,2
"5554",5554,"RR",50,NA,NA,0,0,0,NA,2
"5555",5555,"RR",51,NA,NA,0,0,0,NA,2
"5556",5556,"RR",52,NA,NA,0,0,0,NA,2
"5557",5557,"RR",53,NA,NA,0,0,0,NA,2
"5558",5558,"RR",54,NA,NA,0,0,0,NA,2
"5559",5559,"RR",55,NA,NA,0,0,0,NA,2
"5560",5560,"RR",56,NA,NA,0,0,0,NA,2
"5561",5561,"RR",57,NA,NA,0,0,0,NA,2
"5562",5562,"RR",58,NA,NA,0,0,0,NA,2
"5563",5563,"RR",59,NA,NA,0,0,0,NA,2
"5564",5564,"RR",60,NA,NA,0,0,0,NA,2
"5565",5565,"RR",61,NA,NA,0,0,0,NA,2
"5566",5566,"RR",62,NA,NA,0,0,0,NA,2
"5567",5567,"RR",63,NA,NA,0,0,0,NA,2
"5568",5568,"RR",64,NA,NA,0,0,0,NA,2
"5569",5569,"RR",65,NA,NA,0,0,0,NA,2
"5570",5570,"RR",66,NA,NA,0,0,0,NA,2
"5571",5571,"RR",67,NA,NA,0,0,0,NA,2
"5572",5572,"RR",68,NA,NA,0,0,0,NA,2
"5573",5573,"RR",69,NA,NA,0,0,0,NA,2
"5574",5574,"RR",70,NA,NA,0,0,0,NA,2
"5575",5575,"RR",71,NA,NA,0,0,0,NA,2
"5576",5576,"RR",72,NA,NA,0,0,0,NA,2
"5577",5577,"RR",73,NA,NA,0,0,0,NA,2
"5578",5578,"RR",74,NA,NA,0,0,0,NA,2
"5579",5579,"RR",75,NA,NA,0,0,0,NA,2
"5580",5580,"RR",76,NA,NA,0,0,0,NA,2
"5581",5581,"RR",77,NA,NA,0,0,0,NA,2
"5582",5582,"RR",78,NA,NA,0,0,0,NA,2
"5583",5583,"RR",79,NA,NA,0,0,0,NA,2
"5584",5584,"RR",80,NA,NA,0,0,0,NA,2
"5585",5585,"RR",81,NA,NA,0,0,0,NA,2
"5586",5586,"RR",82,NA,NA,0,0,0,NA,2
"5587",5587,"RR",83,NA,NA,0,0,0,NA,2
"5588",5588,"RR",84,NA,NA,0,0,0,NA,2
"5589",5589,"RR",85,NA,NA,0,0,0,NA,2
"5590",5590,"RR",86,NA,NA,0,0,0,NA,2
"5591",5591,"RR",87,NA,NA,0,0,0,NA,2
"5592",5592,"RR",88,NA,NA,0,0,0,NA,2
"5593",5593,"RR",89,NA,NA,0,0,0,NA,2
"5594",5594,"RR",90,NA,NA,0,0,0,NA,2
"5595",5595,"RR",91,NA,NA,0,0,0,NA,2
"5596",5596,"RR",92,NA,NA,0,0,0,NA,2
"5597",5597,"RR",93,NA,NA,0,0,0,NA,2
"5598",5598,"RR",94,NA,NA,0,0,0,NA,2
"5599",5599,"RR",95,NA,NA,0,0,0,NA,2
"5600",5600,"RR",96,NA,NA,0,0,0,NA,2
"5601",5601,"RR",97,NA,NA,0,0,0,NA,2
"5602",5602,"RR",98,NA,NA,0,0,0,NA,2
"5603",5603,"RR",99,NA,NA,0,0,0,NA,2
"5604",5604,"RR",100,NA,NA,0,0,0,NA,2
"5605",5605,"RR",101,NA,NA,0,0,0,NA,2
"5606",5606,"RR",102,NA,NA,0,0,0,NA,2
"5607",5607,"RR",103,NA,NA,0,0,0,NA,2
"5608",5608,"RR",104,NA,NA,0,0,0,NA,2
"5609",5609,"RR",105,NA,NA,0,0,0,NA,2
"5610",5610,"RR",106,NA,NA,0,0,0,NA,2
"5611",5611,"RR",107,NA,NA,0,0,0,NA,2
"5612",5612,"RR",108,NA,NA,0,0,0,NA,2
"5613",5613,"RR",109,NA,NA,0,0,0,NA,2
"5614",5614,"RR",110,NA,NA,0,0,0,NA,2
"5615",5615,"RR",111,NA,NA,0,0,0,NA,2
"5616",5616,"RR",112,NA,NA,0,0,0,NA,2
"5617",5617,"RR",113,NA,NA,0,0,0,NA,2
"5618",5618,"RR",114,NA,NA,0,0,0,NA,2
"5619",5619,"RR",115,NA,NA,0,0,0,NA,2
"5620",5620,"RR",116,NA,NA,0,0,0,NA,2
"5621",5621,"RR",117,NA,NA,0,0,0,NA,2
"5622",5622,"RR",118,NA,NA,0,0,0,NA,2
"5623",5623,"RR",119,NA,NA,0,0,0,NA,2
"5624",5624,"RR",120,NA,NA,0,0,0,NA,2
"5625",5625,"RR",121,NA,NA,0,0,0,NA,2
"5626",5626,"RR",122,NA,NA,0,0,0,NA,2
"5627",5627,"RR",123,NA,NA,0,0,0,NA,2
"5628",5628,"RR",124,NA,NA,0,0,0,NA,2
"5629",5629,"RR",125,NA,NA,0,0,0,NA,2
"5630",5630,"RR",126,NA,NA,0,0,0,NA,2
"5631",5631,"RR",127,NA,NA,0,0,0,NA,2
"5632",5632,"RR",128,NA,NA,0,0,0,NA,2
"5633",5633,"SS",1,NA,NA,0,0,0,NA,2
"5634",5634,"SS",2,NA,NA,0,0,0,NA,2
"5635",5635,"SS",3,NA,NA,0,0,0,NA,2
"5636",5636,"SS",4,NA,NA,0,0,0,NA,2
"5637",5637,"SS",5,NA,NA,0,0,0,NA,2
"5638",5638,"SS",6,NA,NA,0,0,0,NA,2
"5639",5639,"SS",7,NA,NA,0,0,0,NA,2
"5640",5640,"SS",8,NA,NA,0,0,0,NA,2
"5641",5641,"SS",9,NA,NA,0,0,0,NA,2
"5642",5642,"SS",10,NA,NA,0,0,0,NA,2
"5643",5643,"SS",11,NA,NA,0,0,0,NA,2
"5644",5644,"SS",12,NA,NA,0,0,0,NA,2
"5645",5645,"SS",13,NA,NA,0,0,0,NA,2
"5646",5646,"SS",14,NA,NA,0,0,0,NA,2
"5647",5647,"SS",15,NA,NA,0,0,0,NA,2
"5648",5648,"SS",16,NA,NA,0,0,0,NA,2
"5649",5649,"SS",17,NA,NA,0,0,0,NA,2
"5650",5650,"SS",18,NA,NA,0,0,0,NA,2
"5651",5651,"SS",19,NA,NA,0,0,0,NA,2
"5652",5652,"SS",20,NA,NA,0,0,0,NA,2
"5653",5653,"SS",21,NA,NA,0,0,0,NA,2
"5654",5654,"SS",22,NA,NA,0,0,0,NA,2
"5655",5655,"SS",23,NA,NA,0,0,0,NA,2
"5656",5656,"SS",24,NA,NA,0,0,0,NA,2
"5657",5657,"SS",25,NA,NA,0,0,0,NA,2
"5658",5658,"SS",26,NA,NA,0,0,0,NA,2
"5659",5659,"SS",27,NA,NA,0,0,0,NA,2
"5660",5660,"SS",28,NA,NA,0,0,0,NA,2
"5661",5661,"SS",29,NA,NA,0,0,0,NA,2
"5662",5662,"SS",30,NA,NA,0,0,0,NA,2
"5663",5663,"SS",31,NA,NA,0,0,0,NA,2
"5664",5664,"SS",32,NA,NA,0,0,0,NA,2
"5665",5665,"SS",33,NA,NA,0,0,0,NA,2
"5666",5666,"SS",34,NA,NA,0,0,0,NA,2
"5667",5667,"SS",35,NA,NA,0,0,0,NA,2
"5668",5668,"SS",36,NA,NA,0,0,0,NA,2
"5669",5669,"SS",37,NA,NA,0,0,0,NA,2
"5670",5670,"SS",38,NA,NA,0,0,0,NA,2
"5671",5671,"SS",39,NA,NA,0,0,0,NA,2
"5672",5672,"SS",40,NA,NA,0,0,0,NA,2
"5673",5673,"SS",41,NA,NA,0,0,0,NA,2
"5674",5674,"SS",42,NA,NA,0,0,0,NA,2
"5675",5675,"SS",43,NA,NA,0,0,0,NA,2
"5676",5676,"SS",44,NA,NA,0,0,0,NA,2
"5677",5677,"SS",45,NA,NA,0,0,0,NA,2
"5678",5678,"SS",46,NA,NA,0,0,0,NA,2
"5679",5679,"SS",47,NA,NA,0,0,0,NA,2
"5680",5680,"SS",48,NA,NA,0,0,0,NA,2
"5681",5681,"SS",49,NA,NA,0,0,0,NA,2
"5682",5682,"SS",50,NA,NA,0,0,0,NA,2
"5683",5683,"SS",51,NA,NA,0,0,0,NA,2
"5684",5684,"SS",52,NA,NA,0,0,0,NA,2
"5685",5685,"SS",53,NA,NA,0,0,0,NA,2
"5686",5686,"SS",54,NA,NA,0,0,0,NA,2
"5687",5687,"SS",55,NA,NA,0,0,0,NA,2
"5688",5688,"SS",56,NA,NA,0,0,0,NA,2
"5689",5689,"SS",57,NA,NA,0,0,0,NA,2
"5690",5690,"SS",58,NA,NA,0,0,0,NA,2
"5691",5691,"SS",59,NA,NA,0,0,0,NA,2
"5692",5692,"SS",60,NA,NA,0,0,0,NA,2
"5693",5693,"SS",61,NA,NA,0,0,0,NA,2
"5694",5694,"SS",62,NA,NA,0,0,0,NA,2
"5695",5695,"SS",63,NA,NA,0,0,0,NA,2
"5696",5696,"SS",64,NA,NA,0,0,0,NA,2
"5697",5697,"SS",65,NA,NA,0,0,0,NA,2
"5698",5698,"SS",66,NA,NA,0,0,0,NA,2
"5699",5699,"SS",67,NA,NA,0,0,0,NA,2
"5700",5700,"SS",68,NA,NA,0,0,0,NA,2
"5701",5701,"SS",69,NA,NA,0,0,0,NA,2
"5702",5702,"SS",70,NA,NA,0,0,0,NA,2
"5703",5703,"SS",71,NA,NA,0,0,0,NA,2
"5704",5704,"SS",72,NA,NA,0,0,0,NA,2
"5705",5705,"SS",73,NA,NA,0,0,0,NA,2
"5706",5706,"SS",74,NA,NA,0,0,0,NA,2
"5707",5707,"SS",75,NA,NA,0,0,0,NA,2
"5708",5708,"SS",76,NA,NA,0,0,0,NA,2
"5709",5709,"SS",77,NA,NA,0,0,0,NA,2
"5710",5710,"SS",78,NA,NA,0,0,0,NA,2
"5711",5711,"SS",79,NA,NA,0,0,0,NA,2
"5712",5712,"SS",80,NA,NA,0,0,0,NA,2
"5713",5713,"SS",81,NA,NA,0,0,0,NA,2
"5714",5714,"SS",82,NA,NA,0,0,0,NA,2
"5715",5715,"SS",83,NA,NA,0,0,0,NA,2
"5716",5716,"SS",84,NA,NA,0,0,0,NA,2
"5717",5717,"SS",85,NA,NA,0,0,0,NA,2
"5718",5718,"SS",86,NA,NA,0,0,0,NA,2
"5719",5719,"SS",87,NA,NA,0,0,0,NA,2
"5720",5720,"SS",88,NA,NA,0,0,0,NA,2
"5721",5721,"SS",89,NA,NA,0,0,0,NA,2
"5722",5722,"SS",90,NA,NA,0,0,0,NA,2
"5723",5723,"SS",91,NA,NA,0,0,0,NA,2
"5724",5724,"SS",92,NA,NA,0,0,0,NA,2
"5725",5725,"SS",93,NA,NA,0,0,0,NA,2
"5726",5726,"SS",94,NA,NA,0,0,0,NA,2
"5727",5727,"SS",95,NA,NA,0,0,0,NA,2
"5728",5728,"SS",96,NA,NA,0,0,0,NA,2
"5729",5729,"SS",97,NA,NA,0,0,0,NA,2
"5730",5730,"SS",98,NA,NA,0,0,0,NA,2
"5731",5731,"SS",99,NA,NA,0,0,0,NA,2
"5732",5732,"SS",100,NA,NA,0,0,0,NA,2
"5733",5733,"SS",101,NA,NA,0,0,0,NA,2
"5734",5734,"SS",102,NA,NA,0,0,0,NA,2
"5735",5735,"SS",103,NA,NA,0,0,0,NA,2
"5736",5736,"SS",104,NA,NA,0,0,0,NA,2
"5737",5737,"SS",105,NA,NA,0,0,0,NA,2
"5738",5738,"SS",106,NA,NA,0,0,0,NA,2
"5739",5739,"SS",107,NA,NA,0,0,0,NA,2
"5740",5740,"SS",108,NA,NA,0,0,0,NA,2
"5741",5741,"SS",109,NA,NA,0,0,0,NA,2
"5742",5742,"SS",110,NA,NA,0,0,0,NA,2
"5743",5743,"SS",111,NA,NA,0,0,0,NA,2
"5744",5744,"SS",112,NA,NA,0,0,0,NA,2
"5745",5745,"SS",113,NA,NA,0,0,0,NA,2
"5746",5746,"SS",114,NA,NA,0,0,0,NA,2
"5747",5747,"SS",115,NA,NA,0,0,0,NA,2
"5748",5748,"SS",116,NA,NA,0,0,0,NA,2
"5749",5749,"SS",117,NA,NA,0,0,0,NA,2
"5750",5750,"SS",118,NA,NA,0,0,0,NA,2
"5751",5751,"SS",119,NA,NA,0,0,0,NA,2
"5752",5752,"SS",120,NA,NA,0,0,0,NA,2
"5753",5753,"SS",121,NA,NA,0,0,0,NA,2
"5754",5754,"SS",122,NA,NA,0,0,0,NA,2
"5755",5755,"SS",123,NA,NA,0,0,0,NA,2
"5756",5756,"SS",124,NA,NA,0,0,0,NA,2
"5757",5757,"SS",125,NA,NA,0,0,0,NA,2
"5758",5758,"SS",126,NA,NA,0,0,0,NA,2
"5759",5759,"SS",127,NA,NA,0,0,0,NA,2
"5760",5760,"SS",128,NA,NA,0,0,0,NA,2
"5761",5761,"TT",1,NA,NA,0,0,0,NA,2
"5762",5762,"TT",2,NA,NA,0,0,0,NA,2
"5763",5763,"TT",3,NA,NA,0,0,0,NA,2
"5764",5764,"TT",4,NA,NA,0,0,0,NA,2
"5765",5765,"TT",5,NA,NA,0,0,0,NA,2
"5766",5766,"TT",6,NA,NA,0,0,0,NA,2
"5767",5767,"TT",7,NA,NA,0,0,0,NA,2
"5768",5768,"TT",8,NA,NA,0,0,0,NA,2
"5769",5769,"TT",9,NA,NA,0,0,0,NA,2
"5770",5770,"TT",10,NA,NA,0,0,0,NA,2
"5771",5771,"TT",11,NA,NA,0,0,0,NA,2
"5772",5772,"TT",12,NA,NA,0,0,0,NA,2
"5773",5773,"TT",13,NA,NA,0,0,0,NA,2
"5774",5774,"TT",14,NA,NA,0,0,0,NA,2
"5775",5775,"TT",15,NA,NA,0,0,0,NA,2
"5776",5776,"TT",16,NA,NA,0,0,0,NA,2
"5777",5777,"TT",17,NA,NA,0,0,0,NA,2
"5778",5778,"TT",18,NA,NA,0,0,0,NA,2
"5779",5779,"TT",19,NA,NA,0,0,0,NA,2
"5780",5780,"TT",20,NA,NA,0,0,0,NA,2
"5781",5781,"TT",21,NA,NA,0,0,0,NA,2
"5782",5782,"TT",22,NA,NA,0,0,0,NA,2
"5783",5783,"TT",23,NA,NA,0,0,0,NA,2
"5784",5784,"TT",24,NA,NA,0,0,0,NA,2
"5785",5785,"TT",25,NA,NA,0,0,0,NA,2
"5786",5786,"TT",26,NA,NA,0,0,0,NA,2
"5787",5787,"TT",27,NA,NA,0,0,0,NA,2
"5788",5788,"TT",28,NA,NA,0,0,0,NA,2
"5789",5789,"TT",29,NA,NA,0,0,0,NA,2
"5790",5790,"TT",30,NA,NA,0,0,0,NA,2
"5791",5791,"TT",31,NA,NA,0,0,0,NA,2
"5792",5792,"TT",32,NA,NA,0,0,0,NA,2
"5793",5793,"TT",33,NA,NA,0,0,0,NA,2
"5794",5794,"TT",34,NA,NA,0,0,0,NA,2
"5795",5795,"TT",35,NA,NA,0,0,0,NA,2
"5796",5796,"TT",36,NA,NA,0,0,0,NA,2
"5797",5797,"TT",37,NA,NA,0,0,0,NA,2
"5798",5798,"TT",38,NA,NA,0,0,0,NA,2
"5799",5799,"TT",39,NA,NA,0,0,0,NA,2
"5800",5800,"TT",40,NA,NA,0,0,0,NA,2
"5801",5801,"TT",41,NA,NA,0,0,0,NA,2
"5802",5802,"TT",42,NA,NA,0,0,0,NA,2
"5803",5803,"TT",43,NA,NA,0,0,0,NA,2
"5804",5804,"TT",44,NA,NA,0,0,0,NA,2
"5805",5805,"TT",45,NA,NA,0,0,0,NA,2
"5806",5806,"TT",46,NA,NA,0,0,0,NA,2
"5807",5807,"TT",47,NA,NA,0,0,0,NA,2
"5808",5808,"TT",48,NA,NA,0,0,0,NA,2
"5809",5809,"TT",49,NA,NA,0,0,0,NA,2
"5810",5810,"TT",50,NA,NA,0,0,0,NA,2
"5811",5811,"TT",51,NA,NA,0,0,0,NA,2
"5812",5812,"TT",52,NA,NA,0,0,0,NA,2
"5813",5813,"TT",53,NA,NA,0,0,0,NA,2
"5814",5814,"TT",54,NA,NA,0,0,0,NA,2
"5815",5815,"TT",55,NA,NA,0,0,0,NA,2
"5816",5816,"TT",56,NA,NA,0,0,0,NA,2
"5817",5817,"TT",57,NA,NA,0,0,0,NA,2
"5818",5818,"TT",58,NA,NA,0,0,0,NA,2
"5819",5819,"TT",59,NA,NA,0,0,0,NA,2
"5820",5820,"TT",60,NA,NA,0,0,0,NA,2
"5821",5821,"TT",61,NA,NA,0,0,0,NA,2
"5822",5822,"TT",62,NA,NA,0,0,0,NA,2
"5823",5823,"TT",63,NA,NA,0,0,0,NA,2
"5824",5824,"TT",64,NA,NA,0,0,0,NA,2
"5825",5825,"TT",65,NA,NA,0,0,0,NA,2
"5826",5826,"TT",66,NA,NA,0,0,0,NA,2
"5827",5827,"TT",67,NA,NA,0,0,0,NA,2
"5828",5828,"TT",68,NA,NA,0,0,0,NA,2
"5829",5829,"TT",69,NA,NA,0,0,0,NA,2
"5830",5830,"TT",70,NA,NA,0,0,0,NA,2
"5831",5831,"TT",71,NA,NA,0,0,0,NA,2
"5832",5832,"TT",72,NA,NA,0,0,0,NA,2
"5833",5833,"TT",73,NA,NA,0,0,0,NA,2
"5834",5834,"TT",74,NA,NA,0,0,0,NA,2
"5835",5835,"TT",75,NA,NA,0,0,0,NA,2
"5836",5836,"TT",76,NA,NA,0,0,0,NA,2
"5837",5837,"TT",77,NA,NA,0,0,0,NA,2
"5838",5838,"TT",78,NA,NA,0,0,0,NA,2
"5839",5839,"TT",79,NA,NA,0,0,0,NA,2
"5840",5840,"TT",80,NA,NA,0,0,0,NA,2
"5841",5841,"TT",81,NA,NA,0,0,0,NA,2
"5842",5842,"TT",82,NA,NA,0,0,0,NA,2
"5843",5843,"TT",83,NA,NA,0,0,0,NA,2
"5844",5844,"TT",84,NA,NA,0,0,0,NA,2
"5845",5845,"TT",85,NA,NA,0,0,0,NA,2
"5846",5846,"TT",86,NA,NA,0,0,0,NA,2
"5847",5847,"TT",87,NA,NA,0,0,0,NA,2
"5848",5848,"TT",88,NA,NA,0,0,0,NA,2
